address_name,address_url,address_price,address_price_url,address_type,address_type_url,address_rooms,address_rooms_url,address_bathrooms,address_bathrooms_url
"18 Waterloo Road, Ballsbridge, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/18-waterloo-road-ballsbridge-ballsbridge-dublin-2277379/,"€1,400,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/18-waterloo-road-ballsbridge-ballsbridge-dublin-2277379/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/18-waterloo-road-ballsbridge-ballsbridge-dublin-2277379/,8,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/18-waterloo-road-ballsbridge-ballsbridge-dublin-2277379/,8,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/18-waterloo-road-ballsbridge-ballsbridge-dublin-2277379/
"Apartment 5, Renoir, Saint James's Court, Serpentine Avenue, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-5-renoir-saint-jamess-court-serpentine-avenue-dublin-4-dublin-2277305/,"€495,000",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-5-renoir-saint-jamess-court-serpentine-avenue-dublin-4-dublin-2277305/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-5-renoir-saint-jamess-court-serpentine-avenue-dublin-4-dublin-2277305/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-5-renoir-saint-jamess-court-serpentine-avenue-dublin-4-dublin-2277305/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-5-renoir-saint-jamess-court-serpentine-avenue-dublin-4-dublin-2277305/
"Mulcaire, 40a Ailesbury Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/mulcaire-40a-ailesbury-road-ballsbridge-dublin-2275666/,"€2,500,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/mulcaire-40a-ailesbury-road-ballsbridge-dublin-2275666/,Detached House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/mulcaire-40a-ailesbury-road-ballsbridge-dublin-2275666/,4,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/mulcaire-40a-ailesbury-road-ballsbridge-dublin-2275666/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/mulcaire-40a-ailesbury-road-ballsbridge-dublin-2275666/
"15 Serpentine Avenue, Ballsbridge, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/15-serpentine-avenue-ballsbridge-ballsbridge-dublin-2275547/,"€795,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/15-serpentine-avenue-ballsbridge-ballsbridge-dublin-2275547/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/15-serpentine-avenue-ballsbridge-ballsbridge-dublin-2275547/,4,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/15-serpentine-avenue-ballsbridge-ballsbridge-dublin-2275547/,2,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/15-serpentine-avenue-ballsbridge-ballsbridge-dublin-2275547/
"Apartment 36, Block A, The Bottle Works, Irishtown, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/irishtown/apartment-36-block-a-the-bottle-works-irishtown-dublin-2274824/,"€385,000",https://www.daft.ie/dublin/apartments-for-sale/irishtown/apartment-36-block-a-the-bottle-works-irishtown-dublin-2274824/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/irishtown/apartment-36-block-a-the-bottle-works-irishtown-dublin-2274824/,2,https://www.daft.ie/dublin/apartments-for-sale/irishtown/apartment-36-block-a-the-bottle-works-irishtown-dublin-2274824/,2,https://www.daft.ie/dublin/apartments-for-sale/irishtown/apartment-36-block-a-the-bottle-works-irishtown-dublin-2274824/
"56 Park Court, Sandymount, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-court-sandymount-sandymount-dublin-2274313/,"€600,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-court-sandymount-sandymount-dublin-2274313/,End of Terrace House,https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-court-sandymount-sandymount-dublin-2274313/,2,https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-court-sandymount-sandymount-dublin-2274313/,1,https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-court-sandymount-sandymount-dublin-2274313/
"36 Pigeon House Road, Ringsend, Ringsend, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ringsend/36-pigeon-house-road-ringsend-ringsend-dublin-2274176/,"€280,000",https://www.daft.ie/dublin/houses-for-sale/ringsend/36-pigeon-house-road-ringsend-ringsend-dublin-2274176/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ringsend/36-pigeon-house-road-ringsend-ringsend-dublin-2274176/,2,https://www.daft.ie/dublin/houses-for-sale/ringsend/36-pigeon-house-road-ringsend-ringsend-dublin-2274176/,1,https://www.daft.ie/dublin/houses-for-sale/ringsend/36-pigeon-house-road-ringsend-ringsend-dublin-2274176/
"Apartment 33, Fitzwilliam Quay Apartments, Ringsend, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-33-fitzwilliam-quay-apartments-ringsend-dublin-2272173/,"€375,000",https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-33-fitzwilliam-quay-apartments-ringsend-dublin-2272173/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-33-fitzwilliam-quay-apartments-ringsend-dublin-2272173/,2,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-33-fitzwilliam-quay-apartments-ringsend-dublin-2272173/,1,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-33-fitzwilliam-quay-apartments-ringsend-dublin-2272173/
"18 Howard Street, Ringsend, Ringsend, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ringsend/18-howard-street-ringsend-ringsend-dublin-2272023/,"€355,000",https://www.daft.ie/dublin/houses-for-sale/ringsend/18-howard-street-ringsend-ringsend-dublin-2272023/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ringsend/18-howard-street-ringsend-ringsend-dublin-2272023/,2,https://www.daft.ie/dublin/houses-for-sale/ringsend/18-howard-street-ringsend-ringsend-dublin-2272023/,1,https://www.daft.ie/dublin/houses-for-sale/ringsend/18-howard-street-ringsend-ringsend-dublin-2272023/
"47 Beech Hill Avenue, Donnybrook, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/47-beech-hill-avenue-donnybrook-donnybrook-dublin-2271905/,"€450,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/47-beech-hill-avenue-donnybrook-donnybrook-dublin-2271905/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/47-beech-hill-avenue-donnybrook-donnybrook-dublin-2271905/,3,https://www.daft.ie/dublin/houses-for-sale/donnybrook/47-beech-hill-avenue-donnybrook-donnybrook-dublin-2271905/,1,https://www.daft.ie/dublin/houses-for-sale/donnybrook/47-beech-hill-avenue-donnybrook-donnybrook-dublin-2271905/
